site_id,sae_count,missing_pages,subject_count,reviewed_count,review_rate,missing_per_subject,target
Site 1748,0.0,8.0,10.0,0.0,0.0,0.8,0
Site 1749,0.0,6.0,34.0,0.0,0.0,0.17647058823529413,0
Site 175,2292.0,10.0,349.0,0.0,0.0,0.02865329512893983,0
Site 1750,30.0,4.0,14.0,0.0,0.0,0.2857142857142857,0
Site 1751,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 1752,60.0,2.0,41.0,0.0,0.0,0.04878048780487805,0
Site 1753,0.0,4.0,28.0,0.0,0.0,0.14285714285714285,0
Site 1754,10.0,4.0,10.0,0.0,0.0,0.4,0
Site 1755,20.0,2.0,16.0,0.0,0.0,0.125,0
Site 1756,0.0,2.0,14.0,0.0,0.0,0.14285714285714285,0
Site 1757,0.0,0.0,13.0,0.0,0.0,0.0,0
Site 1758,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 1759,0.0,11.0,28.0,0.0,0.0,0.39285714285714285,0
Site 176,0.0,2.0,65.0,0.0,0.0,0.03076923076923077,0
Site 1760,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 1761,0.0,2.0,6.0,0.0,0.0,0.3333333333333333,0
Site 1762,50.0,6.0,13.0,0.0,0.0,0.46153846153846156,0
Site 1763,0.0,2.0,13.0,0.0,0.0,0.15384615384615385,0
Site 1764,0.0,1.0,10.0,0.0,0.0,0.1,0
Site 1765,0.0,0.0,17.0,0.0,0.0,0.0,0
Site 1766,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 1767,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 1768,0.0,0.0,26.0,0.0,0.0,0.0,0
Site 1769,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 177,1160.0,67.0,228.0,0.0,0.0,0.29385964912280704,0
Site 1770,0.0,0.0,61.0,0.0,0.0,0.0,0
Site 1771,10.0,2.0,56.0,0.0,0.0,0.03571428571428571,0
Site 1772,100.0,0.0,25.0,0.0,0.0,0.0,0
Site 1773,70.0,6.0,55.0,0.0,0.0,0.10909090909090909,0
Site 1774,40.0,5.0,56.0,0.0,0.0,0.08928571428571429,0
Site 1775,60.0,8.0,30.0,0.0,0.0,0.26666666666666666,0
Site 1776,30.0,0.0,23.0,0.0,0.0,0.0,0
Site 1777,10.0,0.0,17.0,0.0,0.0,0.0,0
Site 1778,10.0,4.0,17.0,0.0,0.0,0.23529411764705882,0
Site 1779,0.0,2.0,12.0,0.0,0.0,0.16666666666666666,0
Site 178,500.0,200.0,134.0,0.0,0.0,1.492537313432836,0
Site 1780,0.0,2.0,24.0,0.0,0.0,0.08333333333333333,0
Site 1781,0.0,2.0,23.0,0.0,0.0,0.08695652173913043,0
Site 1782,10.0,0.0,20.0,0.0,0.0,0.0,0
Site 1783,0.0,2.0,6.0,0.0,0.0,0.3333333333333333,0
Site 1784,0.0,0.0,24.0,0.0,0.0,0.0,0
Site 1785,20.0,2.0,16.0,0.0,0.0,0.125,0
Site 1786,40.0,12.0,42.0,0.0,0.0,0.2857142857142857,0
Site 1787,0.0,0.0,11.0,0.0,0.0,0.0,0
Site 1788,70.0,0.0,15.0,0.0,0.0,0.0,0
Site 1789,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 179,260.0,22.0,65.0,0.0,0.0,0.3384615384615385,0
Site 1790,20.0,0.0,18.0,0.0,0.0,0.0,0
Site 1791,0.0,230.0,96.0,0.0,0.0,2.3958333333333335,0
Site 1792,0.0,2.0,1.0,0.0,0.0,2.0,0
Site 1793,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1794,0.0,2.0,2.0,0.0,0.0,1.0,0
Site 1795,0.0,0.0,23.0,0.0,0.0,0.0,0
Site 1796,0.0,1.0,8.0,0.0,0.0,0.125,0
Site 1797,0.0,0.0,29.0,0.0,0.0,0.0,0
Site 1798,40.0,0.0,29.0,0.0,0.0,0.0,0
Site 1799,0.0,0.0,22.0,0.0,0.0,0.0,0
Site 18,4579.0,14.0,835.0,0.0,0.0,0.016766467065868262,0
Site 180,997.0,1.0,179.0,0.0,0.0,0.00558659217877095,0
Site 1800,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 1801,0.0,0.0,19.0,0.0,0.0,0.0,0
Site 1802,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 1803,0.0,6.0,17.0,0.0,0.0,0.35294117647058826,0
Site 1804,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 1805,0.0,11.0,10.0,0.0,0.0,1.1,0
Site 1806,0.0,2.0,9.0,0.0,0.0,0.2222222222222222,0
Site 1807,10.0,3.0,47.0,0.0,0.0,0.06382978723404255,0
Site 1808,20.0,0.0,33.0,0.0,0.0,0.0,0
Site 1809,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 181,72.0,14.0,241.0,0.0,0.0,0.058091286307053944,0
Site 1810,10.0,0.0,28.0,0.0,0.0,0.0,0
Site 1811,0.0,0.0,17.0,0.0,0.0,0.0,0
Site 1812,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1813,0.0,0.0,23.0,0.0,0.0,0.0,0
Site 1814,0.0,6.0,27.0,0.0,0.0,0.2222222222222222,0
Site 1815,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1816,10.0,4.0,114.0,0.0,0.0,0.03508771929824561,0
Site 1817,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1818,0.0,4.0,12.0,0.0,0.0,0.3333333333333333,0
Site 1819,0.0,0.0,17.0,0.0,0.0,0.0,0
Site 182,60.0,4.0,50.0,0.0,0.0,0.08,0
Site 1820,10.0,0.0,46.0,0.0,0.0,0.0,0
Site 1821,70.0,7.0,10.0,0.0,0.0,0.7,0
Site 1822,0.0,2.0,8.0,0.0,0.0,0.25,0
Site 1823,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 1824,0.0,2.0,32.0,0.0,0.0,0.0625,0
Site 1825,10.0,0.0,13.0,0.0,0.0,0.0,0
Site 1826,10.0,2.0,10.0,0.0,0.0,0.2,0
Site 1827,70.0,1.0,16.0,0.0,0.0,0.0625,0
Site 1828,0.0,2.0,19.0,0.0,0.0,0.10526315789473684,0
Site 1829,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 183,140.0,0.0,61.0,0.0,0.0,0.0,0
Site 1830,0.0,2.0,8.0,0.0,0.0,0.25,0
Site 1831,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1832,20.0,0.0,27.0,0.0,0.0,0.0,0
Site 1833,40.0,0.0,13.0,0.0,0.0,0.0,0
Site 1834,20.0,0.0,24.0,0.0,0.0,0.0,0
Site 1835,0.0,2.0,8.0,0.0,0.0,0.25,0
Site 1836,0.0,0.0,36.0,0.0,0.0,0.0,0
Site 1837,10.0,0.0,14.0,0.0,0.0,0.0,0
Site 1838,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1839,30.0,0.0,23.0,0.0,0.0,0.0,0
Site 184,1050.0,0.0,154.0,0.0,0.0,0.0,0
Site 1840,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 1841,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 1842,60.0,0.0,13.0,0.0,0.0,0.0,0
Site 1843,0.0,0.0,15.0,0.0,0.0,0.0,0
Site 1844,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1845,20.0,0.0,33.0,0.0,0.0,0.0,0
Site 1846,70.0,32.0,52.0,0.0,0.0,0.6153846153846154,0
Site 1847,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 1848,10.0,26.0,82.0,0.0,0.0,0.3170731707317073,0
Site 1849,0.0,2.0,39.0,0.0,0.0,0.05128205128205128,0
Site 185,1341.0,0.0,101.0,0.0,0.0,0.0,0
Site 1850,0.0,2.0,40.0,0.0,0.0,0.05,0
Site 1851,60.0,4.0,45.0,0.0,0.0,0.08888888888888889,0
Site 1852,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 1853,0.0,2.0,22.0,0.0,0.0,0.09090909090909091,0
Site 1854,0.0,4.0,5.0,0.0,0.0,0.8,0
Site 1855,20.0,0.0,23.0,0.0,0.0,0.0,0
Site 1856,80.0,1.0,12.0,0.0,0.0,0.08333333333333333,0
Site 1857,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1858,20.0,0.0,33.0,0.0,0.0,0.0,0
Site 1859,20.0,2.0,42.0,0.0,0.0,0.047619047619047616,0
Site 186,174.0,23.0,75.0,0.0,0.0,0.30666666666666664,0
Site 1860,0.0,4.0,14.0,0.0,0.0,0.2857142857142857,0
Site 1861,0.0,0.0,18.0,0.0,0.0,0.0,0
Site 1862,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 1863,30.0,0.0,10.0,0.0,0.0,0.0,0
Site 1864,20.0,0.0,7.0,0.0,0.0,0.0,0
Site 1865,10.0,0.0,15.0,0.0,0.0,0.0,0
Site 1866,10.0,6.0,18.0,0.0,0.0,0.3333333333333333,0
Site 1867,0.0,8.0,27.0,0.0,0.0,0.2962962962962963,0
Site 1868,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 1869,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 187,777.0,17.0,149.0,0.0,0.0,0.11409395973154363,0
Site 1870,0.0,2.0,17.0,0.0,0.0,0.11764705882352941,0
Site 1871,0.0,2.0,17.0,0.0,0.0,0.11764705882352941,0
Site 1872,0.0,2.0,7.0,0.0,0.0,0.2857142857142857,0
Site 1873,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 1874,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 1875,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1876,10.0,0.0,29.0,0.0,0.0,0.0,0
Site 1877,10.0,0.0,24.0,0.0,0.0,0.0,0
Site 1878,10.0,8.0,37.0,0.0,0.0,0.21621621621621623,0
Site 1879,0.0,2.0,5.0,0.0,0.0,0.4,0
Site 188,780.0,4.0,76.0,0.0,0.0,0.05263157894736842,0
Site 1880,10.0,2.0,23.0,0.0,0.0,0.08695652173913043,0
Site 1881,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 1882,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1883,40.0,2.0,36.0,0.0,0.0,0.05555555555555555,0
Site 1884,10.0,1.0,26.0,0.0,0.0,0.038461538461538464,0
Site 1885,0.0,0.0,11.0,0.0,0.0,0.0,0
Site 1886,0.0,4.0,7.0,0.0,0.0,0.5714285714285714,0
Site 1887,20.0,4.0,17.0,0.0,0.0,0.23529411764705882,0
Site 1888,0.0,2.0,24.0,0.0,0.0,0.08333333333333333,0
Site 1889,10.0,0.0,7.0,0.0,0.0,0.0,0
Site 189,940.0,25.0,121.0,0.0,0.0,0.2066115702479339,0
Site 1890,10.0,2.0,24.0,0.0,0.0,0.08333333333333333,0
Site 1891,30.0,2.0,12.0,0.0,0.0,0.16666666666666666,0
Site 1892,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1893,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 1894,50.0,4.0,15.0,0.0,0.0,0.26666666666666666,0
Site 1895,10.0,4.0,15.0,0.0,0.0,0.26666666666666666,0
Site 1896,0.0,2.0,23.0,0.0,0.0,0.08695652173913043,0
Site 1897,80.0,7.0,69.0,0.0,0.0,0.10144927536231885,0
Site 1898,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1899,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 19,1893.0,69.0,257.0,0.0,0.0,0.26848249027237353,0
Site 190,4700.0,0.0,27.0,0.0,0.0,0.0,0
Site 1900,10.0,2.0,14.0,0.0,0.0,0.14285714285714285,0
Site 1901,0.0,0.0,19.0,0.0,0.0,0.0,0
Site 1902,0.0,2.0,20.0,0.0,0.0,0.1,0
Site 1903,0.0,2.0,23.0,0.0,0.0,0.08695652173913043,0
Site 1904,20.0,1.0,19.0,0.0,0.0,0.05263157894736842,0
Site 1905,0.0,2.0,17.0,0.0,0.0,0.11764705882352941,0
Site 1906,40.0,0.0,87.0,0.0,0.0,0.0,0
Site 1907,0.0,0.0,18.0,0.0,0.0,0.0,0
Site 1908,0.0,0.0,22.0,0.0,0.0,0.0,0
Site 1909,0.0,10.0,139.0,0.0,0.0,0.07194244604316546,0
Site 191,1400.0,635.0,192.0,0.0,0.0,3.3072916666666665,0
Site 1910,10.0,0.0,31.0,0.0,0.0,0.0,0
Site 1911,20.0,0.0,4.0,0.0,0.0,0.0,0
Site 1912,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 1913,0.0,1.0,1.0,0.0,0.0,1.0,0
Site 1914,280.0,11.0,183.0,0.0,0.0,0.060109289617486336,0
Site 1915,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1916,0.0,0.0,18.0,0.0,0.0,0.0,0
Site 1917,60.0,7.0,82.0,0.0,0.0,0.08536585365853659,0
Site 1918,0.0,4.0,6.0,0.0,0.0,0.6666666666666666,0
Site 1919,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 192,414.0,6.0,156.0,0.0,0.0,0.038461538461538464,0
Site 1920,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1921,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 1922,0.0,0.0,15.0,0.0,0.0,0.0,0
Site 1923,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1924,0.0,2.0,12.0,0.0,0.0,0.16666666666666666,0
Site 1925,60.0,11.0,62.0,0.0,0.0,0.1774193548387097,0
Site 1926,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 1927,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 1928,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 1929,0.0,6.0,7.0,0.0,0.0,0.8571428571428571,0
Site 193,318.0,195.0,220.0,0.0,0.0,0.8863636363636364,0
Site 1930,0.0,4.0,17.0,0.0,0.0,0.23529411764705882,0
Site 1931,0.0,2.0,10.0,0.0,0.0,0.2,0
Site 1932,10.0,0.0,30.0,0.0,0.0,0.0,0
Site 1933,10.0,0.0,7.0,0.0,0.0,0.0,0
Site 1934,40.0,5.0,69.0,0.0,0.0,0.07246376811594203,0
Site 1935,20.0,6.0,81.0,0.0,0.0,0.07407407407407407,0
Site 1936,30.0,2.0,11.0,0.0,0.0,0.18181818181818182,0
Site 1937,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1938,0.0,2.0,16.0,0.0,0.0,0.125,0
Site 1939,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 194,1815.0,558.0,104.0,0.0,0.0,5.365384615384615,0
Site 1940,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1941,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 1942,0.0,1.0,20.0,0.0,0.0,0.05,0
Site 1943,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1944,10.0,4.0,25.0,0.0,0.0,0.16,0
Site 1945,0.0,11.0,40.0,0.0,0.0,0.275,0
Site 1946,0.0,8.0,52.0,0.0,0.0,0.15384615384615385,0
Site 1947,0.0,12.0,44.0,0.0,0.0,0.2727272727272727,0
Site 1948,20.0,8.0,52.0,0.0,0.0,0.15384615384615385,0
Site 1949,0.0,2.0,9.0,0.0,0.0,0.2222222222222222,0
Site 195,700.0,10.0,121.0,0.0,0.0,0.08264462809917356,0
Site 1950,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1951,10.0,15.0,160.0,0.0,0.0,0.09375,0
Site 1952,50.0,11.0,23.0,0.0,0.0,0.4782608695652174,0
Site 1953,60.0,0.0,25.0,0.0,0.0,0.0,0
Site 1954,0.0,0.0,41.0,0.0,0.0,0.0,0
Site 1955,10.0,0.0,16.0,0.0,0.0,0.0,0
Site 1956,0.0,6.0,15.0,0.0,0.0,0.4,0
Site 1957,70.0,8.0,97.0,0.0,0.0,0.08247422680412371,0
Site 1958,0.0,2.0,24.0,0.0,0.0,0.08333333333333333,0
Site 1959,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 196,1575.0,8.0,95.0,0.0,0.0,0.08421052631578947,0
Site 1960,80.0,0.0,66.0,0.0,0.0,0.0,0
Site 1961,0.0,2.0,2.0,0.0,0.0,1.0,0
Site 1962,0.0,0.0,28.0,0.0,0.0,0.0,0
Site 1963,50.0,5.0,26.0,0.0,0.0,0.19230769230769232,0
Site 1964,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 1965,0.0,0.0,22.0,0.0,0.0,0.0,0
Site 1966,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 1967,0.0,13.0,71.0,0.0,0.0,0.18309859154929578,0
Site 1968,0.0,0.0,42.0,0.0,0.0,0.0,0
Site 1969,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 197,237.0,3.0,128.0,0.0,0.0,0.0234375,0
Site 1970,30.0,1.0,59.0,0.0,0.0,0.01694915254237288,0
Site 1971,30.0,0.0,16.0,0.0,0.0,0.0,0
Site 1972,0.0,1.0,10.0,0.0,0.0,0.1,0
Site 1973,30.0,0.0,25.0,0.0,0.0,0.0,0
Site 1974,0.0,7.0,28.0,0.0,0.0,0.25,0
Site 1975,10.0,0.0,21.0,0.0,0.0,0.0,0
Site 1976,10.0,4.0,37.0,0.0,0.0,0.10810810810810811,0
Site 1977,0.0,0.0,22.0,0.0,0.0,0.0,0
Site 1978,20.0,10.0,48.0,0.0,0.0,0.20833333333333334,0
Site 1979,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 198,4141.0,11.0,130.0,0.0,0.0,0.08461538461538462,0
Site 1980,10.0,1.0,25.0,0.0,0.0,0.04,0
Site 1981,20.0,2.0,139.0,0.0,0.0,0.014388489208633094,0
Site 1982,10.0,2.0,71.0,0.0,0.0,0.028169014084507043,0
Site 1983,30.0,0.0,31.0,0.0,0.0,0.0,0
Site 1984,0.0,2.0,28.0,0.0,0.0,0.07142857142857142,0
Site 1985,20.0,3.0,15.0,0.0,0.0,0.2,0
Site 1986,0.0,20.0,53.0,0.0,0.0,0.37735849056603776,0
Site 1987,0.0,2.0,32.0,0.0,0.0,0.0625,0
Site 1988,0.0,1.0,17.0,0.0,0.0,0.058823529411764705,0
Site 1989,10.0,2.0,13.0,0.0,0.0,0.15384615384615385,0
Site 199,700.0,0.0,6.0,0.0,0.0,0.0,0
Site 1990,10.0,0.0,39.0,0.0,0.0,0.0,0
Site 1991,0.0,0.0,19.0,0.0,0.0,0.0,0
Site 1992,0.0,12.0,19.0,0.0,0.0,0.631578947368421,0
Site 1993,0.0,0.0,18.0,0.0,0.0,0.0,0
Site 1994,20.0,4.0,24.0,0.0,0.0,0.16666666666666666,0
Site 1995,0.0,4.0,11.0,0.0,0.0,0.36363636363636365,0
Site 1996,0.0,0.0,23.0,0.0,0.0,0.0,0
Site 1997,0.0,0.0,25.0,0.0,0.0,0.0,0
Site 1998,50.0,7.0,41.0,0.0,0.0,0.17073170731707318,0
Site 1999,0.0,7.0,14.0,0.0,0.0,0.5,0
Site 2,863.0,2525.0,2532.0,0.0,0.0,0.9972353870458136,0
Site 20,584.0,496.0,284.0,0.0,0.0,1.7464788732394365,0
Site 200,1725.0,9.0,174.0,0.0,0.0,0.05172413793103448,0
Site 2000,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 2001,0.0,2.0,13.0,0.0,0.0,0.15384615384615385,0
Site 2002,0.0,4.0,80.0,0.0,0.0,0.05,0
Site 2003,0.0,0.0,39.0,0.0,0.0,0.0,0
Site 2004,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 2005,20.0,3.0,26.0,0.0,0.0,0.11538461538461539,0
Site 2006,10.0,0.0,19.0,0.0,0.0,0.0,0
Site 2007,10.0,1.0,60.0,0.0,0.0,0.016666666666666666,0
Site 2008,0.0,14.0,56.0,0.0,0.0,0.25,0
Site 2009,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 201,729.0,0.0,262.0,0.0,0.0,0.0,0
Site 2010,60.0,4.0,37.0,0.0,0.0,0.10810810810810811,0
Site 2011,0.0,0.0,14.0,0.0,0.0,0.0,0
Site 2012,60.0,8.0,46.0,0.0,0.0,0.17391304347826086,0
Site 2013,0.0,0.0,67.0,0.0,0.0,0.0,0
Site 2014,0.0,0.0,14.0,0.0,0.0,0.0,0
Site 2015,240.0,140.0,117.0,0.0,0.0,1.1965811965811965,0
Site 2016,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2017,10.0,0.0,14.0,0.0,0.0,0.0,0
Site 2018,0.0,0.0,14.0,0.0,0.0,0.0,0
Site 2019,90.0,2.0,44.0,0.0,0.0,0.045454545454545456,0
Site 202,1267.0,0.0,59.0,0.0,0.0,0.0,0
Site 2020,80.0,2.0,20.0,0.0,0.0,0.1,0
Site 2021,0.0,1.0,26.0,0.0,0.0,0.038461538461538464,0
Site 2022,20.0,4.0,31.0,0.0,0.0,0.12903225806451613,0
Site 2023,0.0,1.0,18.0,0.0,0.0,0.05555555555555555,0
Site 2024,0.0,0.0,21.0,0.0,0.0,0.0,0
Site 2025,0.0,0.0,29.0,0.0,0.0,0.0,0
Site 2026,0.0,2.0,60.0,0.0,0.0,0.03333333333333333,0
Site 2027,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2028,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 2029,60.0,4.0,49.0,0.0,0.0,0.08163265306122448,0
Site 203,104.0,0.0,48.0,0.0,0.0,0.0,0
Site 2030,50.0,200.0,103.0,0.0,0.0,1.941747572815534,0
Site 2031,10.0,0.0,9.0,0.0,0.0,0.0,0
Site 2032,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 2033,0.0,0.0,17.0,0.0,0.0,0.0,0
Site 2034,10.0,2.0,18.0,0.0,0.0,0.1111111111111111,0
Site 2035,50.0,8.0,25.0,0.0,0.0,0.32,0
Site 2036,10.0,0.0,40.0,0.0,0.0,0.0,0
Site 2037,0.0,2.0,10.0,0.0,0.0,0.2,0
Site 2038,0.0,10.0,19.0,0.0,0.0,0.5263157894736842,0
Site 2039,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 204,240.0,0.0,11.0,0.0,0.0,0.0,0
Site 2040,0.0,0.0,13.0,0.0,0.0,0.0,0
Site 2041,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2042,20.0,19.0,113.0,0.0,0.0,0.168141592920354,0
Site 2043,70.0,5.0,46.0,0.0,0.0,0.10869565217391304,0
Site 2044,20.0,0.0,6.0,0.0,0.0,0.0,0
Site 2045,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 2046,0.0,14.0,14.0,0.0,0.0,1.0,0
Site 2047,60.0,0.0,43.0,0.0,0.0,0.0,0
Site 2048,120.0,0.0,15.0,0.0,0.0,0.0,0
Site 2049,40.0,9.0,13.0,0.0,0.0,0.6923076923076923,0
Site 205,340.0,0.0,17.0,0.0,0.0,0.0,0
Site 2050,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2051,80.0,4.0,25.0,0.0,0.0,0.16,0
Site 2052,70.0,5.0,56.0,0.0,0.0,0.08928571428571429,0
Site 2053,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2054,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2055,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2056,250.0,0.0,23.0,0.0,0.0,0.0,0
Site 2057,0.0,2.0,6.0,0.0,0.0,0.3333333333333333,0
Site 2058,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2059,60.0,10.0,31.0,0.0,0.0,0.3225806451612903,0
Site 206,2175.0,2.0,65.0,0.0,0.0,0.03076923076923077,0
Site 2060,0.0,2.0,17.0,0.0,0.0,0.11764705882352941,0
Site 2061,110.0,0.0,37.0,0.0,0.0,0.0,0
Site 2062,0.0,2.0,19.0,0.0,0.0,0.10526315789473684,0
Site 2063,770.0,2.0,19.0,0.0,0.0,0.10526315789473684,0
Site 2064,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 2065,0.0,0.0,53.0,0.0,0.0,0.0,0
Site 2066,10.0,15.0,68.0,0.0,0.0,0.22058823529411764,0
Site 2067,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 2068,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 2069,40.0,0.0,4.0,0.0,0.0,0.0,0
Site 207,2720.0,0.0,30.0,0.0,0.0,0.0,0
Site 2070,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2071,10.0,0.0,3.0,0.0,0.0,0.0,0
Site 2072,0.0,2.0,34.0,0.0,0.0,0.058823529411764705,0
Site 2073,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 2074,0.0,0.0,23.0,0.0,0.0,0.0,0
Site 2075,0.0,5.0,80.0,0.0,0.0,0.0625,0
Site 2076,10.0,5.0,11.0,0.0,0.0,0.45454545454545453,0
Site 2077,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 2078,50.0,0.0,28.0,0.0,0.0,0.0,0
Site 2079,0.0,2.0,4.0,0.0,0.0,0.5,0
Site 208,969.0,0.0,93.0,0.0,0.0,0.0,0
Site 2080,20.0,9.0,30.0,0.0,0.0,0.3,0
Site 2081,590.0,0.0,22.0,0.0,0.0,0.0,0
Site 2082,0.0,2.0,45.0,0.0,0.0,0.044444444444444446,0
Site 2083,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 2084,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 2085,0.0,10.0,13.0,0.0,0.0,0.7692307692307693,0
Site 2086,0.0,2.0,12.0,0.0,0.0,0.16666666666666666,0
Site 2087,0.0,13.0,20.0,0.0,0.0,0.65,0
Site 2088,10.0,11.0,74.0,0.0,0.0,0.14864864864864866,0
Site 2089,320.0,0.0,10.0,0.0,0.0,0.0,0
Site 209,756.0,0.0,79.0,0.0,0.0,0.0,0
Site 2090,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 2091,80.0,3.0,15.0,0.0,0.0,0.2,0
Site 2092,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 2093,10.0,0.0,6.0,0.0,0.0,0.0,0
Site 2094,250.0,15.0,67.0,0.0,0.0,0.22388059701492538,0
Site 2095,20.0,2.0,30.0,0.0,0.0,0.06666666666666667,0
Site 2096,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 2097,10.0,8.0,29.0,0.0,0.0,0.27586206896551724,0
Site 2098,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2099,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 21,1299.0,0.0,248.0,0.0,0.0,0.0,0
Site 210,310.0,0.0,19.0,0.0,0.0,0.0,0
Site 2100,20.0,1.0,11.0,0.0,0.0,0.09090909090909091,0
Site 2101,0.0,0.0,11.0,0.0,0.0,0.0,0
Site 2102,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 2103,0.0,2.0,9.0,0.0,0.0,0.2222222222222222,0
Site 2104,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 2105,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2106,0.0,2.0,29.0,0.0,0.0,0.06896551724137931,0
Site 2107,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 2108,10.0,11.0,8.0,0.0,0.0,1.375,0
Site 2109,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 211,3264.0,0.0,40.0,0.0,0.0,0.0,0
Site 2110,30.0,0.0,5.0,0.0,0.0,0.0,0
Site 2111,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 2112,0.0,7.0,14.0,0.0,0.0,0.5,0
Site 2113,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 2114,0.0,2.0,2.0,0.0,0.0,1.0,0
Site 2115,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 2116,20.0,2.0,34.0,0.0,0.0,0.058823529411764705,0
Site 2117,20.0,14.0,28.0,0.0,0.0,0.5,0
Site 2118,0.0,0.0,6.0,0.0,0.0,0.0,0
